#rdp_tax_and_bootstrap	blast_subject	blast_evalue	blast_len	blast_perc_query_coverage	blast_perc_identity	blast_taxonomy	seed_id	observation_name	observation_sum	sampleA_R1	sampleB_R1
Bacteria;(1.0);Firmicutes;(1.0);Bacilli;(1.0);Bacillales;(1.0);Staphylococcaceae;(1.0);Staphylococcus;(1.0);	KC001229.1.1327	0.0	386	100.0	100.0	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;unidentified marine bacterioplankton	ERR619083.M00704:57:000000000-A5HJE:1:1101:12000:2130.1	Cluster_1	116269	16269	100000
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:25804:20303.1	Cluster_8034	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:19063:8658.1	Cluster_8035	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:7821:5584.1	Cluster_8036	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:29631:16585.1	Cluster_8037	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:5253:21726.1	Cluster_8038	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2103:14149:9356.1	Cluster_8039	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:23343:24066.1	Cluster_8040	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:14827:16010.1	Cluster_8041	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:9393:23880.1	Cluster_8042	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:22844:11426.1	Cluster_8043	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:9207:15101.1	Cluster_8044	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:11761:8765.1	Cluster_8045	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:28129:12918.1	Cluster_8046	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:4129:10898.1	Cluster_8047	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:5199:12652.1	Cluster_8048	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:19012:24034.1	Cluster_8049	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:21130:24888.1	Cluster_8050	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:3467:20423.1	Cluster_8051	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:27570:16618.1	Cluster_8052	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:19541:5430.1	Cluster_8053	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:14451:8035.1	Cluster_8054	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:23432:14583.1	Cluster_8055	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:12547:7365.1	Cluster_8056	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:9637:18903.1	Cluster_8057	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:19531:21395.1	Cluster_8058	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:7965:24624.1	Cluster_8059	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:21653:8722.1	Cluster_8060	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:4590:14485.1	Cluster_8061	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:22192:21700.1	Cluster_8062	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:24150:16177.1	Cluster_8063	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:21881:7019.1	Cluster_8064	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:15926:19068.1	Cluster_8065	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:20565:2318.1	Cluster_8066	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:14580:6775.1	Cluster_8067	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:17571:13612.1	Cluster_8068	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:12516:5926.1	Cluster_8069	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:13977:10057.1	Cluster_8070	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:27847:15133.1	Cluster_8071	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:19274:19845.1	Cluster_8072	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:24510:24349.1	Cluster_8073	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:12107:21319.1	Cluster_8074	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:24251:19884.1	Cluster_8075	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:9118:3237.1	Cluster_8076	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:11437:26990.1	Cluster_8077	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:17265:23983.1	Cluster_8078	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:4716:13222.1	Cluster_8079	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:10141:20939.1	Cluster_8080	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:9321:9007.1	Cluster_8081	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:13440:18067.1	Cluster_8082	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:23027:14338.1	Cluster_8083	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:12157:13858.1	Cluster_8084	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:23321:6342.1	Cluster_8085	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:19714:10305.1	Cluster_8086	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:4952:13451.1	Cluster_8087	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:24578:18687.1	Cluster_8088	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:4590:11998.1	Cluster_8089	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:16722:4258.1	Cluster_8090	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:20843:3707.1	Cluster_8091	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:19594:15894.1	Cluster_8092	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:9781:10299.1	Cluster_8093	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:13979:10864.1	Cluster_8094	3	3	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:6682:13303.1	Cluster_8095	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:26227:15361.1	Cluster_8096	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:24127:5593.1	Cluster_8097	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:14366:15826.1	Cluster_8098	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:3468:17289.1	Cluster_8099	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:20069:7894.1	Cluster_8100	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:7543:25958.1	Cluster_8101	3	3	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:13557:25475.1	Cluster_8102	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:24014:24276.1	Cluster_8103	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:9882:21583.1	Cluster_8104	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:4829:13380.1	Cluster_8105	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:6661:24981.1	Cluster_8106	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:17013:4032.1	Cluster_8107	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:29100:16490.1	Cluster_8108	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:15233:10261.1	Cluster_8109	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:10936:18375.1	Cluster_8110	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:11204:14545.1	Cluster_8111	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:22568:14632.1	Cluster_8112	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:23433:18949.1	Cluster_8113	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:11563:20270.1	Cluster_8114	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:9284:26071.1	Cluster_8115	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:14994:12525.1	Cluster_8116	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:23381:17583.1	Cluster_8117	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:22575:20836.1	Cluster_8118	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:11482:7402.1	Cluster_8119	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:3448:14558.1	Cluster_8120	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:7378:6954.1	Cluster_8121	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:17216:18186.1	Cluster_8122	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:13983:25935.1	Cluster_8123	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:4886:7391.1	Cluster_8124	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:13410:12232.1	Cluster_8125	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:17477:3130.1	Cluster_8126	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:6125:7525.1	Cluster_8127	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:18554:8833.1	Cluster_8128	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2103:6616:10915.1	Cluster_8129	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:19252:21061.1	Cluster_8130	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:14319:14136.1	Cluster_8131	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:7791:16792.1	Cluster_8132	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:13776:10257.1	Cluster_8133	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:28170:14247.1	Cluster_8134	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:16625:14966.1	Cluster_8135	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:28245:19271.1	Cluster_8136	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1101:10586:19044.1	Cluster_8137	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:19831:18934.1	Cluster_8138	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:12952:10019.1	Cluster_8139	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2104:15652:13290.1	Cluster_8140	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2103:7324:23882.1	Cluster_8141	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2106:18817:27758.1	Cluster_8142	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:17375:9422.1	Cluster_8143	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2103:11800:5251.1	Cluster_8144	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2105:13860:20731.1	Cluster_8145	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:2504:15900.1	Cluster_8146	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:3629:17125.1	Cluster_8147	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1104:9521:11144.1	Cluster_8148	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2111:11896:3728.1	Cluster_8149	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:24482:8729.1	Cluster_8150	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:13416:20970.1	Cluster_8151	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2110:15683:15985.1	Cluster_8152	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:14427:8980.1	Cluster_8153	7	7	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:23970:8608.1	Cluster_8154	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:21063:16328.1	Cluster_8155	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2112:21412:9046.1	Cluster_8156	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:9935:6661.1	Cluster_8157	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:12005:5875.1	Cluster_8158	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:12833:22989.1	Cluster_8159	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:13638:17348.1	Cluster_8160	2	2	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:20630:15373.1	Cluster_8161	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1102:22121:7958.1	Cluster_8162	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:22575:23189.1	Cluster_8163	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:1103:11297:20776.1	Cluster_8164	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2101:20133:5673.1	Cluster_8165	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2102:22467:21255.1	Cluster_8166	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2114:6991:7038.1	Cluster_8167	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2109:26461:6820.1	Cluster_8168	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:20333:2372.1	Cluster_8169	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2107:13302:3038.1	Cluster_8170	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2113:14613:1725.1	Cluster_8171	1	1	0
no_rdp_affiliation;(0.0);	no_blast_subject	1.0	0	0.0	0.0	no_blast_affiliation	ERR619083.M00704:57:000000000-A5HJE:1:2108:26581:16608.1	Cluster_8172	1	1	0
