level1	level2	level3	Name	gene_family
Posttranslational modification, protein turnover, chaperones	NA	NA	Predicted Mg-chelatase, contains ChlI-like and ATPase domains, YifB family	COG0606
Posttranslational modification, protein turnover, chaperones	NA	NA	ATP-dependent Zn proteases	COG0465
Posttranslational modification, protein turnover, chaperones	NA	NA	Asparagine N-glycosylation enzyme, membrane subunit Stt3	COG1287
Posttranslational modification, protein turnover, chaperones	NA	NA	NAD-dependent protein deacetylase, SIR2 family	COG0846
Posttranslational modification, protein turnover, chaperones	NA	NA	Heat shock protein HslJ	COG3187
Posttranslational modification, protein turnover, chaperones	NA	NA	Protein thiol-disulfide isomerase DsbC	COG1651
Posttranslational modification, protein turnover, chaperones	NA	NA	Zn-dependent protease (includes sporulation protein SpoIVFB)	COG1994
Posttranslational modification, protein turnover, chaperones	NA	NA	SspB-like protein, predicted to bind SsrA peptide	COG3814
Posttranslational modification, protein turnover, chaperones	NA	NA	Ubiquitin-like protein	COG5131
Posttranslational modification, protein turnover, chaperones; Intracellular trafficking, secretion, and vesicular transport	NA	NA	Type IV secretory pathway, protease TraF	COG4959
Posttranslational modification, protein turnover, chaperones	NA	NA	Zn-dependent oligopeptidase, M3 family	COG0339
Posttranslational modification, protein turnover, chaperones	NA	NA	Disulfide oxidoreductase YuzD	COG4837
Posttranslational modification, protein turnover, chaperones	NA	NA	Predicted membrane-bound dolichyl-phosphate-mannose-protein mannosyltransferase	COG4346
Inorganic ion transport and metabolism	NA	NA	Ferric iron reductase protein FhuF, involved in iron transport	COG4114
Inorganic ion transport and metabolism	NA	NA	Predicted membrane anchor for polysulfide/nitrite-type reductase, PsrC/NrfD syperfamily	COG4881
Inorganic ion transport and metabolism	NA	NA	H+/Cl- antiporter ClcA	COG0038
Inorganic ion transport and metabolism	NA	NA	Cation transport regulator ChaB	COG4572
Inorganic ion transport and metabolism	Molybdopterin biosynthesis	NA	ABC-type molybdate transport system, ATPase component ModC	COG4148
Inorganic ion transport and metabolism	NA	NA	Multisubunit Na+/H+ antiporter, MnhC subunit	COG1006
Inorganic ion transport and metabolism	NA	NA	Putative heme degradation protein	COG3720
Inorganic ion transport and metabolism; General function prediction only	NA	NA	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	COG4638
Inorganic ion transport and metabolism	NA	NA	Zn/Ni/Co-binding GTPase YjiA, predicted metallochaperone, CobW/Nha3/YciC family	COG2403
Inorganic ion transport and metabolism	NA	NA	Enterochelin esterase or related enzyme	COG2382
Inorganic ion transport and metabolism	NA	NA	Ammonia channel protein AmtB	COG0004
Inorganic ion transport and metabolism	NA	NA	Intracellular sulfur oxidation protein, DsrE/DsrF family	COG1416
Inorganic ion transport and metabolism	NA	NA	ABC-type cobalt transport system, periplasmic component	COG1930
Inorganic ion transport and metabolism	NA	NA	Catalase (peroxidase I)	COG0376
Inorganic ion transport and metabolism	NA	NA	Formate/nitrite transporter FocA, FNT family	COG2116
Inorganic ion transport and metabolism	NA	NA	Sulfur relay (sulfurtransferase) complex TusBCD TusD component, DsrE family	COG1553
Inorganic ion transport and metabolism	NA	NA	Multisubunit Na+/H+ antiporter, MnhG subunit	COG1320
Inorganic ion transport and metabolism	NA	NA	Predicted Co/Zn/Cd cation transporter, cation efflux family	COG3965
Inorganic ion transport and metabolism	NA	NA	ABC-type Fe3+-hydroxamate transport system, periplasmic component	COG0614
Inorganic ion transport and metabolism	NA	NA	ABC-type sulfate transport system, permease component	COG0555
Inorganic ion transport and metabolism; General function prediction only	NA	NA	Cystathionine beta-lyase family protein involved in aluminum resistance	COG4100
Inorganic ion transport and metabolism	NA	NA	Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	COG0730
Inorganic ion transport and metabolism	NA	NA	Periplasmic Zn/Cd-binding protein ZinT	COG3443
Inorganic ion transport and metabolism	NA	NA	Anion-transporting ATPase, ArsA/GET3 family	COG0003
Inorganic ion transport and metabolism; Signal transduction mechanisms	NA	NA	K+/H+ antiporter KhtSTU, c-di-AMP-binding regulatory subunit KhtT, contains RCK_C (TrkA_C) domain	COG0490
Inorganic ion transport and metabolism	NA	NA	High-affinity Fe2+/Pb2+ permease	COG0672
Inorganic ion transport and metabolism	NA	NA	ABC-type phosphonate transport system, ATPase component PhnK	COG4107
Inorganic ion transport and metabolism	NA	NA	Putative heme iron utilization protein	COG3721
Inorganic ion transport and metabolism	NA	NA	ABC-type molybdenum transport system, ATPase component ModF/photorepair protein PhrA	COG1119
Inorganic ion transport and metabolism	NA	NA	ABC-type Fe3+ transport system, periplasmic component	COG1840
Inorganic ion transport and metabolism	NA	NA	Cyanate permease	COG2807
Inorganic ion transport and metabolism	NA	NA	Periplasmic deferrochelatase/peroxidase EfeB	COG2837
Inorganic ion transport and metabolism	NA	NA	ABC-type Mn2+/Zn2+ transport system, permease component	COG1108
Inorganic ion transport and metabolism	NA	NA	Outer membrane receptor for Fe3+-dicitrate	COG4772
Inorganic ion transport and metabolism	NA	NA	Carbonic anhydrase	COG0288
Inorganic ion transport and metabolism	NA	NA	ABC-type metal ion transport system, periplasmic component/surface antigen	COG1464
Inorganic ion transport and metabolism	NA	NA	Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains	COG3420
Inorganic ion transport and metabolism	NA	NA	Copper oxidase (laccase) domain	COG1496
Inorganic ion transport and metabolism	NA	NA	ABC-type phosphate/phosphonate transport system, permease component	COG3639
Inorganic ion transport and metabolism	NA	NA	Copper homeostasis protein CutC	COG3142
Inorganic ion transport and metabolism	NA	NA	Nitrous oxide reductase accessory protein NosL	COG4314
Inorganic ion transport and metabolism	NA	NA	Copper chaperone CopZ	COG2608
Inorganic ion transport and metabolism	NA	NA	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase PhnM	COG3454
Inorganic ion transport and metabolism	NA	NA	ABC-type nickel/cobalt efflux system, permease component RcnA	COG2215
Inorganic ion transport and metabolism	NA	NA	Fe2+ transporter FeoB	COG0370
Inorganic ion transport and metabolism	NA	NA	Heme oxygenase	COG3230
Inorganic ion transport and metabolism	NA	NA	Heme-binding NEAT domain	COG5386
Inorganic ion transport and metabolism	NA	NA	Dissimilatory sulfite reductase (desulfoviridin), alpha and beta subunits	COG2221
Inorganic ion transport and metabolism	NA	NA	Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone	COG3350
Inorganic ion transport and metabolism	NA	NA	Na+/phosphate symporter	COG1283
Inorganic ion transport and metabolism	NA	NA	Carbonic anhydrase	COG3338
Inorganic ion transport and metabolism	NA	NA	Copper-binding protein CopC (methionine-rich)	COG2372
Inorganic ion transport and metabolism	NA	NA	Cadmium resistance protein CadD, predicted permease	COG4300
Inorganic ion transport and metabolism	Cysteine biosynthesis	NA	Sulfite reductase, beta subunit (hemoprotein)	COG0155
Inorganic ion transport and metabolism	NA	NA	Permease, similar to cation transporters	COG1824
Inorganic ion transport and metabolism	NA	NA	Predicted ferric reductase	COG4097
Inorganic ion transport and metabolism	NA	NA	ABC-type Zn2+ transport system, periplasmic component/surface adhesin ZnuA	COG4531
Inorganic ion transport and metabolism	Cobalamine/B12 biosynthesis	NA	Fe-S cluster assembly protein CyaY, frataxin homolog	COG1965
Inorganic ion transport and metabolism	NA	NA	Cation (Ca2+/Na+/K+)/H+ antiporter ChaA	COG0387
Inorganic ion transport and metabolism	NA	NA	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	COG1235
Inorganic ion transport and metabolism	NA	NA	Bacterioferritin (cytochrome b1)	COG2193
Inorganic ion transport and metabolism	NA	NA	K+-transporting ATPase, KdpC subunit	COG2156
Inorganic ion transport and metabolism	NA	NA	ABC-type phosphate transport system, periplasmic component	COG0226
Inorganic ion transport and metabolism	NA	NA	Mg2+ and Co2+ transporter CorA	COG0598
Inorganic ion transport and metabolism	NA	NA	Nitric oxide reductase activation protein	COG4548
Inorganic ion transport and metabolism	NA	NA	Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family	COG0670
Inorganic ion transport and metabolism	Molybdopterin biosynthesis	NA	ABC-type molybdate transport system, periplasmic Mo-binding protein ModA	COG0725
Inorganic ion transport and metabolism	NA	NA	Mg2+ and Co2+ transporter CorC, contains CBS pair and CorC-HlyC domains	COG4535
Inorganic ion transport and metabolism	NA	NA	Voltage-gated potassium channel Kch	COG1226
Inorganic ion transport and metabolism	NA	NA	Iron uptake system EfeUOB, periplasmic (or lipoprotein) component EfeO/EfeM	COG2822
Inorganic ion transport and metabolism	NA	NA	Divalent cation tolerance protein CutA	COG1324
Inorganic ion transport and metabolism	NA	NA	Outer membrane receptor for ferrienterochelin and colicins	COG4771
Inorganic ion transport and metabolism	NA	NA	Nitric oxide reductase large subunit	COG3256
Inorganic ion transport and metabolism	NA	NA	Gamma-glutamylcyclotransferase ChaC2 (glutathione degradation)	COG3703
Inorganic ion transport and metabolism	NA	NA	Outer membrane receptor for monomeric catechols	COG4774
Inorganic ion transport and metabolism	Cysteine biosynthesis	NA	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family	COG2895
Inorganic ion transport and metabolism	NA	NA	Phosphate transport regulator YkaA, distantly related to PhoU, UPF0111/DUF47 family	COG1392
Inorganic ion transport and metabolism	NA	NA	ABC-type enterochelin transport system, ATPase component	COG4604
Inorganic ion transport and metabolism	NA	NA	ABC-type Fe3+ transport system, permease component	COG1178
Inorganic ion transport and metabolism	Molybdopterin biosynthesis	NA	ABC-type molybdate transport system, permease component ModB	COG4149
Inorganic ion transport and metabolism	NA	NA	Nitric oxide synthase, oxygenase domain	COG4362
Inorganic ion transport and metabolism	NA	NA	Rubrerythrin, includes spore coat protein YhjR	COG1633
Inorganic ion transport and metabolism	NA	NA	ABC-type tungstate transport system, periplasmic component	COG4662
Inorganic ion transport and metabolism	NA	NA	Nitrite/polysulfide reductase, membrane component NrfD/PsrC	COG3301
Inorganic ion transport and metabolism	NA	NA	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	COG1218
Inorganic ion transport and metabolism	NA	NA	Arylsulfatase A or related enzyme, AlkP superfamily	COG3119
Inorganic ion transport and metabolism	NA	NA	Phosphate uptake regulator PhoU	COG0704
Inorganic ion transport and metabolism	NA	NA	Cytoplasmic potassium-binding protein Kbp/XkdP/YgaU, contains LysM domain	COG1652
Inorganic ion transport and metabolism	NA	NA	ABC-type phosphate/phosphonate transport system, periplasmic component	COG3221
Inorganic ion transport and metabolism	NA	NA	Nitrate/nitrite transporter NarK	COG2223
Inorganic ion transport and metabolism	NA	NA	Multisubunit Na+/H+ antiporter, MnhB subunit	COG2111
Inorganic ion transport and metabolism	NA	NA	Inorganic triphosphatase YgiF, contains CYTH and CHAD domains	COG3025
Inorganic ion transport and metabolism	NA	NA	Putative heme iron utilization protein, contains PNPOx domain	COG0748
Inorganic ion transport and metabolism	NA	NA	Putative cobalt transporter membrane subunit CbtA	COG5446
Inorganic ion transport and metabolism	NA	NA	Uncharacterized conserved protein ApaG affecting Mg2+/Co2+ transport	COG2967
Inorganic ion transport and metabolism	NA	NA	ABC-type sulfate/molybdate transport systems, ATPase component	COG1118
Inorganic ion transport and metabolism	NA	NA	ABC-type anion transport system, duplicated permease component	COG4986
Inorganic ion transport and metabolism	NA	NA	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	COG0715
Inorganic ion transport and metabolism; General function prediction only	NA	NA	Energy-coupling factor transporter ATP-binding protein EcfA2	COG1122
Inorganic ion transport and metabolism	NA	NA	Siderophore synthetase component IucA/IucC/SbnC	COG4264
Inorganic ion transport and metabolism	NA	NA	K+ transport ATPase, ATPase subunit KdpB	COG2216
Inorganic ion transport and metabolism	NA	NA	Ca2+/Na+ antiporter	COG0530
Inorganic ion transport and metabolism	NA	NA	Outer membrane receptor protein, Fe transport	COG1629
Inorganic ion transport and metabolism	NA	NA	ABC-type phosphate/phosphonate transport system, ATPase component	COG3638
Inorganic ion transport and metabolism; General function prediction only	Folate biosynthesis	NA	Alkaline phosphatase	COG1785
Inorganic ion transport and metabolism	NA	NA	ABC-type phosphate transport system, permease component	COG0573
Inorganic ion transport and metabolism	NA	NA	Alkylhydroperoxidase family enzyme, contains CxxC motif	COG2128
Inorganic ion transport and metabolism	NA	NA	Trk-type K+ transport system, membrane component	COG0168
Inorganic ion transport and metabolism	NA	NA	Bacterioferritin-associated ferredoxin	COG2906
Inorganic ion transport and metabolism	NA	NA	Predicted Kef-type K+ transport protein, K+/H+ antiporter domain	COG4651
Inorganic ion transport and metabolism	NA	NA	ABC-type hemin transport system, periplasmic component	COG4558
Inorganic ion transport and metabolism	NA	NA	Ferritin-like metal-binding protein YciE	COG3685
Inorganic ion transport and metabolism	NA	NA	ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA	COG0803
Inorganic ion transport and metabolism	NA	NA	ABC-type phosphate transport system, permease component	COG0581
Inorganic ion transport and metabolism	NA	NA	Phosphodiesterase/alkaline phosphatase D	COG3540
Inorganic ion transport and metabolism	NA	NA	Predicted membrane chloride channel, bestrophin family	COG3781
Inorganic ion transport and metabolism	NA	NA	Sulfate permease or related transporter, MFS superfamily	COG0659
